hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Last Seen Flow Element ID,Last Seen Question IDs,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,Q_DataPolicyViolations,FL_12_DO,InductionTask_DO
1087e71fda04,2026-08-17 14:47:34,2026-08-17 14:54:51,IP Address,100,436,True,2026-08-17 14:54:51,R_7oKNGuImTlwD6ci,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|cow|pig|horse|dog,100,100,100,100,100,100,100,75,100,100,100,100,100,50,100,50,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,very intriguing,16/16,16,16,GGGGGGGGGGGGGGGG,hop_puddles|climb_fences|eat_flowers|freckles_feet|chase_shadows|can_flip_air|draw_stars_knees|babies_blankets|scared_ladybugs|bounce_ball_head|stripes_hair|sleep_trees|like_sing|dont_like_mud|dont_like_icecream|flap_arms_happy,NA,FL_45,lion|cave|cats|attn_check|sad|clap|pond|window|dance|look_left|potatoes|song|yellow|banjo|maple_syrup|opera|garbage
682bc06af624,2026-08-17 14:46:20,2026-08-17 14:54:57,IP Address,100,516,True,2026-08-17 14:54:57,R_5y3MuS3XE2tV48t,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|bird|cow|horse|dog,15,40,15,5,19,35,15,36,30,20,75,28,30,50,65,80,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Male,NA,South or Southeast Asian,NA,High school/GED,NA,NA,8/16,8,16,GSSSSGGSSSGGGSGG,climb_fences|like_sing|dont_like_mud|scared_ladybugs|eat_flowers|freckles_feet|can_flip_air|stripes_hair|hop_puddles|babies_blankets|draw_stars_knees|chase_shadows|sleep_trees|flap_arms_happy|dont_like_icecream|bounce_ball_head,NA,FL_42,cats|yellow|dance|garbage|opera|clap|attn_check|song|lion|sad|potatoes|maple_syrup|window|pond|look_left|cave|banjo
46930b69a955,2026-08-17 14:46:20,2026-08-17 14:54:57,IP Address,100,517,True,2026-08-17 14:54:58,R_725B1v3XefU4CCp,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|dog|cow|horse|pig,4,0,42,50,10,9,3,15,5,75,75,87,5,1,50,3,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American,Native American, American Indian, or Alaska Native",NA,"Master's (M.A., M.S.)",None,The study was great.,12/16,12,16,GGGGSGGSSGSGGGGG,sleep_trees|babies_blankets|bounce_ball_head|freckles_feet|hop_puddles|can_flip_air|draw_stars_knees|dont_like_icecream|eat_flowers|chase_shadows|dont_like_mud|stripes_hair|climb_fences|like_sing|flap_arms_happy|scared_ladybugs,NA,FL_44,maple_syrup|pond|garbage|attn_check|cats|potatoes|dance|cave|look_left|lion|opera|sad|song|clap|window|yellow|banjo
cb04e28c8f04,2026-08-17 14:47:37,2026-08-17 14:54:58,IP Address,100,440,True,2026-08-17 14:54:59,R_3ZhCSgJzVrClucF,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|dog|bird|horse|cow,3,3,30,25,3,8,3,14,17,4,8,29,10,3,2,3,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,I have no idea.,0/12,0,12,SSSSSSSSSSSS,hop_puddles|draw_stars_knees|like_sing|dont_like_mud|dont_like_icecream|can_flip_air|flap_arms_happy|chase_shadows|sleep_trees|babies_blankets|eat_flowers|freckles_feet,NA,FL_34,attn_check|banjo|clap|window|lion|garbage|sad|look_left|yellow|maple_syrup|potatoes|cats|song|pond|opera|cave|dance
9f3bbc499557,2026-08-17 14:49:08,2026-08-17 14:54:59,IP Address,100,350,True,2026-08-17 14:54:59,R_1wA1aXCZkHd7UM4,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|cow|horse|bird,10,9,84,60,15,50,19,11,13,36,28,52,5,11,81,29,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,it was about perception of a group,baseline,NA,NA,NA,NA,NA,FL_14,yellow|look_left|lion|cave|pond|window|potatoes|opera|song|attn_check|banjo|cats|sad|clap|dance|maple_syrup|garbage
c1e79b1f33a8,2026-08-17 14:47:19,2026-08-17 14:54:59,IP Address,100,460,True,2026-08-17 14:55:00,R_7sbmvMdbEpW5tpZ,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|pig|cow|horse|dog,8,1,77,40,26,40,4,78,38,35,66,100,45,2,55,76,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,Hispanic or Latino/a,NA,High school/GED,NA,Looking at a group of fictional people do specific things and based on that info guess what percentage of those people would do other randomly specific things,16/16,16,16,GGGGGGGGGGGGGGGG,babies_blankets|hop_puddles|sleep_trees|scared_ladybugs|chase_shadows|dont_like_icecream|bounce_ball_head|flap_arms_happy|like_sing|dont_like_mud|draw_stars_knees|freckles_feet|stripes_hair|eat_flowers|climb_fences|can_flip_air,NA,FL_45,maple_syrup|window|lion|yellow|sad|garbage|banjo|look_left|dance|cave|opera|attn_check|pond|song|potatoes|clap|cats
ab9d47ccbd61,2026-08-17 14:47:59,2026-08-17 14:55:00,IP Address,100,421,True,2026-08-17 14:55:01,R_3uORjcoxp4L8Exp,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|bird|cow|horse,2,1,50,10,15,35,27,25,15,25,13,20,10,15,75,15,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,Racial biases off of look,0/8,0,8,SSSSSSSS,chase_shadows|can_flip_air|draw_stars_knees|sleep_trees|bounce_ball_head|climb_fences|scared_ladybugs|hop_puddles,NA,FL_24,yellow|cave|song|banjo|pond|potatoes|attn_check|maple_syrup|cats|clap|lion|sad|dance|window|look_left|opera|garbage
67ae1f052064,2026-08-17 14:47:51,2026-08-17 14:55:03,IP Address,100,431,True,2026-08-17 14:55:03,R_6CD5xhXP0Od8qWh,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|bird|horse|pig|cow,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people,No,Female,NA,Black or African American,NA,Some college,NA,To see if people understood or maybe would realize the wording,8/16,8,16,GSSGSGSSGGSGGSGS,dont_like_mud|scared_ladybugs|hop_puddles|eat_flowers|stripes_hair|freckles_feet|sleep_trees|draw_stars_knees|flap_arms_happy|babies_blankets|dont_like_icecream|like_sing|bounce_ball_head|climb_fences|chase_shadows|can_flip_air,NA,FL_42,garbage|lion|clap|cats|song|window|potatoes|attn_check|yellow|look_left|banjo|maple_syrup|pond|opera|cave|sad|dance
cea9ec29bd93,2026-08-17 14:49:46,2026-08-17 14:55:06,IP Address,100,320,True,2026-08-17 14:55:06,R_5V48lVtOMPLctsR,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|bird|horse|pig,75,75,75,75,75,75,76,75,76,76,75,75,75,75,75,76,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,"Black or African American,Native American, American Indian, or Alaska Native",NA,"Bachelor's (B.A., B.S.)",NA,This study was about prejudice.,8/8,8,8,GGGGGGGG,climb_fences|babies_blankets|scared_ladybugs|dont_like_icecream|freckles_feet|stripes_hair|flap_arms_happy|can_flip_air,NA,FL_40,dance|cats|opera|maple_syrup|cave|look_left|sad|song|window|clap|attn_check|potatoes|yellow|banjo|pond|lion|garbage
3fb91f4a5561,2026-08-17 14:48:21,2026-08-17 14:55:08,IP Address,100,406,True,2026-08-17 14:55:08,R_5xWx6UWYsZ1M0aG,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|pig|dog|bird|horse,11,24,27,14,17,10,6,20,36,35,5,69,16,7,20,20,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people,No,Female,NA,Hispanic or Latino/a,NA,High school/GED,NA,stereotypes and groups of people,8/16,8,16,GSSSGSSSGGGGGGSS,hop_puddles|sleep_trees|babies_blankets|eat_flowers|like_sing|draw_stars_knees|chase_shadows|flap_arms_happy|freckles_feet|climb_fences|stripes_hair|can_flip_air|scared_ladybugs|dont_like_icecream|bounce_ball_head|dont_like_mud,NA,FL_42,yellow|maple_syrup|opera|potatoes|banjo|dance|pond|lion|sad|look_left|cave|attn_check|window|garbage|cats|song|clap
9fabbf3ea86e,2026-08-17 14:47:25,2026-08-17 14:55:08,IP Address,100,463,True,2026-08-17 14:55:08,R_5soCaDcGyx4t1rD,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,cow|pig|dog|bird|horse,52,60,66,72,66,68,63,63,71,49,61,63,72,72,54,61,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,Black or African American,NA,"Bachelor's (B.A., B.S.)",NA,Unsure,4/8,4,8,GSSSGGGS,like_sing|can_flip_air|babies_blankets|dont_like_mud|dont_like_icecream|stripes_hair|climb_fences|flap_arms_happy,NA,FL_37,clap|dance|look_left|window|potatoes|garbage|cats|attn_check|cave|song|yellow|opera|pond|banjo|sad|lion|maple_syrup
0b29fcf763a3,2026-08-17 14:46:03,2026-08-17 14:55:11,IP Address,100,547,True,2026-08-17 14:55:11,R_3PcQXURT1ZBITW2,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|horse|cow|bird|pig,5,1,25,10,50,12,10,35,3,5,20,25,20,5,15,10,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,How on can turn information about a group of people into stereotypes,4/16,4,16,SSSSSGGGGSSSSSSS,like_sing|bounce_ball_head|draw_stars_knees|freckles_feet|hop_puddles|dont_like_mud|can_flip_air|flap_arms_happy|dont_like_icecream|stripes_hair|scared_ladybugs|sleep_trees|chase_shadows|babies_blankets|climb_fences|eat_flowers,NA,FL_39,dance|potatoes|lion|garbage|cats|pond|yellow|clap|opera|banjo|cave|look_left|attn_check|song|sad|window|maple_syrup
e8a8b24fd50b,2026-08-17 14:48:38,2026-08-17 14:55:23,IP Address,100,404,True,2026-08-17 14:55:23,R_5cj4cWwJMmZikOR,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|cow|pig|dog|horse,1,3,34,13,43,24,60,23,24,16,66,19,18,1,35,63,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,Hispanic or Latino/a,NA,Less than high school,None!,People's assumtions on a group of people based off limited info from specific individuals !,0/4,0,4,SSSS,sleep_trees|stripes_hair|flap_arms_happy|can_flip_air,NA,FL_15,maple_syrup|look_left|yellow|window|song|opera|lion|sad|clap|potatoes|pond|cats|garbage|dance|cave|banjo|attn_check
b9516ff58c24,2026-08-17 14:45:44,2026-08-17 14:55:23,IP Address,100,578,True,2026-08-17 14:55:23,R_6C2AtOz7CewkLOv,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|horse|pig|bird,1,0,5,4,49,1,77,1,2,11,1,75,18,1,62,1,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,None,Your perception of what humans do.,0/16,0,16,SSSSSSSSSSSSSSSS,can_flip_air|chase_shadows|draw_stars_knees|stripes_hair|bounce_ball_head|eat_flowers|climb_fences|hop_puddles|sleep_trees|freckles_feet|scared_ladybugs|dont_like_mud|babies_blankets|dont_like_icecream|like_sing|flap_arms_happy,NA,FL_35,pond|look_left|garbage|opera|dance|lion|sad|yellow|potatoes|attn_check|song|window|cats|cave|maple_syrup|clap|banjo
a20eb3d8f94a,2026-08-17 14:50:01,2026-08-17 14:55:24,IP Address,100,322,True,2026-08-17 14:55:24,R_7OxsGSk5JbvxRmN,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|dog|cow|pig|bird,25,35,65,50,50,15,50,65,25,50,85,75,20,50,50,50,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people,No,Female,NA,Hispanic or Latino/a,NA,Some college,n/a,opinions based on limited info,8/8,8,8,GGGGGGGG,chase_shadows|climb_fences|sleep_trees|bounce_ball_head|scared_ladybugs|hop_puddles|stripes_hair|freckles_feet,NA,FL_40,maple_syrup|pond|cats|song|garbage|look_left|opera|lion|potatoes|banjo|sad|dance|yellow|attn_check|cave|window|clap
78b4c7290fff,2026-08-17 14:50:13,2026-08-17 14:55:26,IP Address,100,313,True,2026-08-17 14:55:26,R_5QGKOBoXAAIJi7r,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|pig|horse|bird|cow,18,34,30,22,61,58,18,23,14,13,43,70,34,32,75,13,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,NA,Perception of negative/positive traits,0/8,0,8,SSSSSSSS,can_flip_air|stripes_hair|sleep_trees|scared_ladybugs|chase_shadows|like_sing|dont_like_icecream|babies_blankets,NA,FL_24,potatoes|cave|cats|lion|dance|yellow|garbage|banjo|maple_syrup|clap|window|song|look_left|pond|attn_check|sad|opera
393498fc29da,2026-08-17 14:48:29,2026-08-17 14:55:26,IP Address,100,416,True,2026-08-17 14:55:26,R_5rIxljkAcakJ1p6,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,horse|pig|bird|dog|cow,39,12,46,57,23,68,14,67,25,38,66,89,62,64,31,41,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,Biases of people? Maybe?,4/16,4,16,SSSSSGGSSGSGSSSS,climb_fences|draw_stars_knees|can_flip_air|dont_like_mud|scared_ladybugs|bounce_ball_head|freckles_feet|babies_blankets|sleep_trees|chase_shadows|eat_flowers|like_sing|flap_arms_happy|stripes_hair|hop_puddles|dont_like_icecream,NA,FL_39,sad|pond|cave|opera|clap|cats|garbage|attn_check|dance|maple_syrup|potatoes|look_left|window|yellow|song|banjo|lion
eab73cac308e,2026-08-17 14:49:09,2026-08-17 14:55:26,IP Address,100,376,True,2026-08-17 14:55:26,R_1Ol7g5QnksWNbXj,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,pig|bird|horse|dog|cow,90,0,15,50,10,50,15,100,100,3,100,75,25,70,32,25,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,Hispanic or Latino/a,NA,"Bachelor's (B.A., B.S.)",NA,"imagining about a fictional group of people and how they behave, live, react",4/8,4,8,GSSSGGGS,stripes_hair|like_sing|sleep_trees|dont_like_mud|babies_blankets|scared_ladybugs|eat_flowers|hop_puddles,NA,FL_37,window|potatoes|look_left|attn_check|yellow|sad|cats|opera|song|cave|banjo|lion|dance|clap|pond|maple_syrup|garbage
c67b85cbfee1,2026-08-17 14:49:10,2026-08-17 14:55:30,IP Address,100,380,True,2026-08-17 14:55:31,R_1AFdLqNRDJWl5kt,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|pig|dog|horse|cow,25,31,43,34,47,40,22,32,25,61,24,76,25,10,24,25,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Drawing pictures of people,No,Female,NA,East Asian,NA,"Bachelor's (B.A., B.S.)",NA,not actually sure,16/16,16,16,GGGGGGGGGGGGGGGG,bounce_ball_head|draw_stars_knees|flap_arms_happy|eat_flowers|dont_like_icecream|stripes_hair|hop_puddles|chase_shadows|can_flip_air|sleep_trees|dont_like_mud|climb_fences|freckles_feet|scared_ladybugs|babies_blankets|like_sing,NA,FL_45,opera|attn_check|lion|garbage|clap|window|yellow|maple_syrup|cats|look_left|sad|pond|banjo|potatoes|dance|song|cave
5414a2643069,2026-08-17 14:47:53,2026-08-17 14:55:32,IP Address,100,459,True,2026-08-17 14:55:33,R_5VAojA4laLlVzH3,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,dog|cow|bird|horse|pig,24,27,72,24,26,76,17,72,12,20,80,77,14,15,74,20,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,Some college,NA,People sterotypes,8/8,8,8,GGGGGGGG,flap_arms_happy|dont_like_mud|sleep_trees|freckles_feet|eat_flowers|stripes_hair|climb_fences|hop_puddles,NA,FL_40,song|dance|clap|banjo|cave|lion|yellow|sad|potatoes|pond|look_left|cats|opera|garbage|attn_check|maple_syrup|window
ccad995b450b,2026-08-17 14:49:13,2026-08-17 14:55:33,IP Address,100,379,True,2026-08-17 14:55:34,R_7sBTPcgorGikVkt,anonymous,EN,FL_23,NA,I consent,"Yes, I will",bird,bird|cow|dog|pig|horse,85,42,19,80,26,28,52,48,3,24,77,100,7,10,81,86,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",No problems of confusion at all.Thank you,The study was about fictional people that you wanted other people to give opinions about,12/12,12,12,GGGGGGGGGGGG,eat_flowers|scared_ladybugs|dont_like_mud|freckles_feet|bounce_ball_head|draw_stars_knees|like_sing|chase_shadows|can_flip_air|dont_like_icecream|hop_puddles|sleep_trees,NA,FL_43,banjo|attn_check|potatoes|yellow|song|look_left|lion|dance|clap|pond|cats|cave|opera|sad|maple_syrup|window|garbage
