hashed_id,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,pledge,sound_check,sound_check_DO,cave_1,lion_1,potatoes_1,banjo_1,look_left_1,clap_1,sad_1,maple_syrup_1,cats_1,opera_1,dance_1,song_1,window_1,garbage_1,pond_1,yellow_1,attn_check_1,check_task,check_task_DO,AI,gender,gender_4_TEXT,race,race_15_TEXT,education,issues,about,condition,num_generics,total_utt,training_structure,training_features_order,FL_12_DO,InductionTask_DO
c3353f20b906,2025-03-10 08:50:32,2025-03-10 08:55:18,IP Address,100,286,True,2025-03-10 08:55:18,R_7n1QHi6qQHxCEk6,anonymous,EN,I consent,"Yes, I will",bird,bird|horse|cow|dog|pig,7,2,27,18,30,6,18,25,8,28,41,42,51,9,13,10,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American,Hispanic or Latino/a,East Asian",NA,"Bachelor's (B.A., B.S.)",NA,idk,4/12,4,12,SGGGGSSSSSSS,stripes_hair|hop_puddles|climb_fences|like_sing|draw_stars_knees|can_flip_air|flap_arms_happy|dont_like_mud|scared_ladybugs|chase_shadows|freckles_feet|sleep_trees,FL_38,maple_syrup|song|potatoes|banjo|yellow|dance|opera|window|look_left|cave|pond|attn_check|clap|lion|garbage|sad|cats
00c04b04322a,2025-03-10 08:47:01,2025-03-10 08:55:24,IP Address,100,503,True,2025-03-10 08:55:25,R_7QPg29RR9vzDmja,anonymous,EN,I consent,"Yes, I will",bird,cow|horse|dog|bird|pig,5,50,100,90,50,10,75,100,10,75,100,100,100,5,75,90,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,None.,It was fun and different.,8/8,8,8,GGGGGGGG,dont_like_mud|climb_fences|scared_ladybugs|flap_arms_happy|draw_stars_knees|dont_like_icecream|eat_flowers|like_sing,FL_40,dance|yellow|lion|maple_syrup|pond|attn_check|potatoes|cats|sad|look_left|window|clap|opera|banjo|song|garbage|cave
0928a447190f,2025-03-10 08:49:59,2025-03-10 08:55:27,IP Address,100,328,True,2025-03-10 08:55:28,R_1TAbD3f6p9Fb2TP,anonymous,EN,I consent,"Yes, I will",bird,pig|dog|cow|horse|bird,64,44,100,64,44,75,50,84,22,14,44,44,64,84,64,84,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,Hispanic or Latino/a,NA,"Bachelor's (B.A., B.S.)",No issues found.,I don't know what the purpose of the study is.,8/8,8,8,GGGGGGGG,stripes_hair|eat_flowers|hop_puddles|dont_like_mud|climb_fences|draw_stars_knees|chase_shadows|babies_blankets,FL_40,cats|look_left|window|pond|dance|maple_syrup|garbage|song|yellow|lion|attn_check|banjo|opera|sad|clap|potatoes|cave
10ef2ee1ab4e,2025-03-10 08:49:22,2025-03-10 08:55:30,IP Address,100,367,True,2025-03-10 08:55:30,R_7FK8iEV9xghRRLZ,anonymous,EN,I consent,"Yes, I will",bird,bird|horse|pig|cow|dog,15,70,20,17,7,40,2,50,4,10,14,10,26,5,33,81,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,evaluations of abnormal groups of people,0/12,0,12,SSSSSSSSSSSS,flap_arms_happy|scared_ladybugs|chase_shadows|stripes_hair|hop_puddles|sleep_trees|climb_fences|freckles_feet|babies_blankets|draw_stars_knees|bounce_ball_head|dont_like_icecream,FL_34,maple_syrup|window|song|attn_check|cave|banjo|lion|potatoes|yellow|garbage|cats|sad|pond|clap|look_left|opera|dance
6c1b0408c911,2025-03-10 08:48:09,2025-03-10 08:55:31,IP Address,100,442,True,2025-03-10 08:55:32,R_3p4qM9WIjlAw0ZP,anonymous,EN,I consent,"Yes, I will",bird,horse|dog|bird|cow|pig,20,12,30,40,41,8,40,15,24,50,20,65,10,12,41,25,100,Answering questions about a fictional group of people,Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,High school/GED,NA,great,0/4,0,4,SSSS,climb_fences|hop_puddles|draw_stars_knees|sleep_trees,FL_15,attn_check|cats|pond|lion|sad|garbage|yellow|clap|look_left|cave|song|opera|maple_syrup|window|potatoes|banjo|dance
5362a29de1c5,2025-03-10 08:51:00,2025-03-10 08:55:32,IP Address,100,272,True,2025-03-10 08:55:32,R_53IITuTbgxDlfpv,anonymous,EN,I consent,"Yes, I will",bird,bird|dog|horse|cow|pig,42,24,19,14,27,13,52,34,18,16,8,13,17,37,22,17,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",N?A,stereotype / stimga,0/4,0,4,SSSS,draw_stars_knees|eat_flowers|can_flip_air|dont_like_icecream,FL_15,clap|pond|lion|window|potatoes|cave|attn_check|dance|yellow|look_left|garbage|banjo|cats|maple_syrup|sad|opera|song
92dac969721e,2025-03-10 08:52:04,2025-03-10 08:55:38,IP Address,100,213,True,2025-03-10 08:55:38,R_3Ez4jl4b9luFdi8,anonymous,EN,I consent,"Yes, I will",bird,bird|dog|pig|cow|horse,7,13,78,33,32,7,75,12,16,62,31,60,48,1,65,21,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Male,NA,East Asian,NA,High school/GED,NA,Assumptions after visual stimulus,0/4,0,4,SSSS,draw_stars_knees|babies_blankets|hop_puddles|climb_fences,FL_15,cats|pond|attn_check|cave|maple_syrup|yellow|song|garbage|opera|banjo|dance|sad|window|clap|look_left|lion|potatoes
ba202528abb4,2025-03-10 08:49:36,2025-03-10 08:55:39,IP Address,100,363,True,2025-03-10 08:55:40,R_1mE0ExXqrvuUygF,anonymous,EN,I consent,"Yes, I will",bird,bird|cow|horse|pig|dog,50,31,66,66,37,65,64,25,39,15,75,71,35,35,66,24,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",no,biases,12/12,12,12,GGGGGGGGGGGG,dont_like_icecream|hop_puddles|can_flip_air|dont_like_mud|eat_flowers|chase_shadows|like_sing|draw_stars_knees|stripes_hair|flap_arms_happy|babies_blankets|sleep_trees,FL_43,cave|attn_check|maple_syrup|yellow|dance|garbage|lion|clap|pond|banjo|look_left|song|cats|potatoes|sad|opera|window
067f77451606,2025-03-10 08:46:51,2025-03-10 08:55:43,IP Address,100,531,True,2025-03-10 08:55:44,R_5SIEY9LBFZykzCN,anonymous,EN,I consent,"Yes, I will",bird,dog|pig|horse|cow|bird,4,7,3,13,24,17,0,18,2,4,2,53,85,3,25,3,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Male,NA,"White, Caucasian, or European American",NA,"Doctoral (Ph.D., J.D., M.D.)",all good,making judgments based on limited  info,0/16,0,16,SSSSSSSSSSSSSSSS,eat_flowers|climb_fences|flap_arms_happy|scared_ladybugs|freckles_feet|babies_blankets|stripes_hair|dont_like_mud|draw_stars_knees|like_sing|hop_puddles|bounce_ball_head|sleep_trees|dont_like_icecream|can_flip_air|chase_shadows,FL_35,window|song|pond|attn_check|clap|maple_syrup|garbage|cave|lion|opera|sad|yellow|look_left|dance|cats|banjo|potatoes
6c1096065830,2025-03-10 08:49:11,2025-03-10 08:55:49,IP Address,100,397,True,2025-03-10 08:55:49,R_3nkgMoehq355aqR,anonymous,EN,I consent,"Yes, I will",bird,horse|bird|pig|dog|cow,23,7,50,52,77,3,4,70,3,80,65,99,3,7,61,16,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,I think it is gauging how we use our intuitiveness to guess characteristics of others.,16/16,16,16,GGGGGGGGGGGGGGGG,hop_puddles|draw_stars_knees|bounce_ball_head|sleep_trees|scared_ladybugs|climb_fences|dont_like_icecream|can_flip_air|flap_arms_happy|dont_like_mud|stripes_hair|eat_flowers|like_sing|freckles_feet|babies_blankets|chase_shadows,FL_45,look_left|garbage|banjo|clap|yellow|lion|dance|cats|song|attn_check|window|potatoes|pond|opera|cave|sad|maple_syrup
5537d3ab4d42,2025-03-10 08:44:44,2025-03-10 08:55:49,IP Address,100,665,True,2025-03-10 08:55:50,R_3FKxnJTRklY1f88,anonymous,EN,I consent,"Yes, I will",bird,pig|cow|bird|dog|horse,10,0,46,57,7,2,70,1,23,20,0,67,2,8,80,0,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Drawing pictures of people|Listening to songs from a fictional group of people|Answering questions about a fictional group of people,No,Female,NA,Black or African American,NA,"Bachelor's (B.A., B.S.)",NA,Profiling specific ethnic groups of people,0/4,0,4,SSSS,freckles_feet|dont_like_mud|climb_fences|bounce_ball_head,FL_15,sad|opera|potatoes|pond|garbage|banjo|cats|song|look_left|clap|maple_syrup|attn_check|dance|window|yellow|cave|lion
ef712b5a81e9,2025-03-10 08:49:21,2025-03-10 08:55:52,IP Address,100,391,True,2025-03-10 08:55:53,R_1ht1yyDop0jgd37,anonymous,EN,I consent,"Yes, I will",bird,bird|cow|horse|pig|dog,50,50,50,11,50,100,50,100,75,64,50,10,50,100,90,14,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,Some college,NA,Questions about Zarpies.,12/16,12,16,GGGGGGSGGGGSSSGG,can_flip_air|stripes_hair|freckles_feet|dont_like_icecream|scared_ladybugs|dont_like_mud|sleep_trees|chase_shadows|bounce_ball_head|hop_puddles|babies_blankets|draw_stars_knees|flap_arms_happy|like_sing|climb_fences|eat_flowers,FL_44,pond|potatoes|attn_check|lion|cats|maple_syrup|garbage|opera|sad|dance|banjo|yellow|look_left|cave|clap|window|song
cf834b893657,2025-03-10 08:49:55,2025-03-10 08:55:56,IP Address,100,360,True,2025-03-10 08:55:57,R_6OekSm7vFozDEbS,anonymous,EN,I consent,"Yes, I will",bird,cow|horse|pig|dog|bird,1,8,86,50,50,51,85,82,7,25,50,100,5,50,51,75,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,it was weird,8/12,8,12,GSGSGGSGGGGS,dont_like_icecream|dont_like_mud|like_sing|bounce_ball_head|eat_flowers|stripes_hair|hop_puddles|babies_blankets|scared_ladybugs|can_flip_air|chase_shadows|sleep_trees,FL_41,opera|maple_syrup|cats|sad|banjo|lion|pond|song|window|yellow|cave|potatoes|clap|garbage|attn_check|look_left|dance
8f230990e588,2025-03-10 08:47:18,2025-03-10 08:55:57,IP Address,100,518,True,2025-03-10 08:55:57,R_6C4ml614SccERCa,anonymous,EN,I consent,"Yes, I will",bird,pig|horse|dog|cow|bird,1,1,25,1,5,10,1,0,2,5,50,10,0,0,0,1,100,Answering questions about a fictional group of people,Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",no issues,Maybe you're trying to see if observation of one member of a group leads you to think their behavior represents the group as a whole.,baseline,NA,NA,NA,NA,FL_14,dance|maple_syrup|clap|lion|potatoes|opera|song|window|attn_check|banjo|garbage|cats|sad|cave|look_left|pond|yellow
370bbac12781,2025-03-10 08:44:26,2025-03-10 08:56:06,IP Address,100,700,True,2025-03-10 08:56:06,R_7v7Yxo4AU2FKvO2,anonymous,EN,I consent,"Yes, I will",bird,bird|dog|cow|horse|pig,90,20,60,40,20,86,72,33,13,60,95,55,59,15,75,69,100,Answering questions about a fictional group of people,Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Listening to songs from a fictional group of people,No,Female,NA,"White, Caucasian, or European American",NA,"Master's (M.A., M.S.)",NA,The study wants to know peoples opinion about different groups.,8/12,8,12,SGGGSGSGGGGS,hop_puddles|babies_blankets|eat_flowers|climb_fences|dont_like_icecream|bounce_ball_head|scared_ladybugs|dont_like_mud|chase_shadows|like_sing|draw_stars_knees|can_flip_air,FL_41,song|maple_syrup|opera|look_left|garbage|pond|clap|yellow|potatoes|dance|window|banjo|cave|sad|attn_check|lion|cats
cc9d27e1e009,2025-03-10 08:50:24,2025-03-10 08:56:08,IP Address,100,344,True,2025-03-10 08:56:08,R_13cXDAPokZ6Skow,anonymous,EN,I consent,"Yes, I will",bird,horse|bird|dog|pig|cow,50,24,50,24,64,24,26,51,11,38,75,50,23,23,59,38,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Answering questions about a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,none,Zarpies,0/4,0,4,SSSS,like_sing|draw_stars_knees|flap_arms_happy|freckles_feet,FL_15,clap|lion|cave|garbage|maple_syrup|cats|song|yellow|dance|potatoes|attn_check|sad|look_left|banjo|opera|window|pond
6277dc6c996e,2025-03-10 08:50:14,2025-03-10 08:56:10,IP Address,100,355,True,2025-03-10 08:56:10,R_7XjasLr45mnkLTP,anonymous,EN,I consent,"Yes, I will",bird,dog|bird|horse|pig|cow,10,2,25,31,49,10,15,7,40,15,15,50,60,35,75,75,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book|Drawing pictures of people,No,Female,NA,"White, Caucasian, or European American",NA,Some college,NA,answering questions about a fictional group of people,0/12,0,12,SSSSSSSSSSSS,babies_blankets|scared_ladybugs|like_sing|sleep_trees|stripes_hair|eat_flowers|freckles_feet|hop_puddles|dont_like_mud|dont_like_icecream|draw_stars_knees|chase_shadows,FL_34,window|cave|song|sad|look_left|garbage|lion|yellow|opera|cats|attn_check|potatoes|dance|pond|maple_syrup|banjo|clap
61530e183044,2025-03-10 08:52:22,2025-03-10 08:56:10,IP Address,100,227,True,2025-03-10 08:56:11,R_3VpVOe43usauwRt,anonymous,EN,I consent,"Yes, I will",bird,dog|horse|cow|bird|pig,5,1,10,10,75,9,11,10,10,10,100,75,25,65,100,20,100,Answering questions about a fictional group of people,Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,"Bachelor's (B.A., B.S.)",NA,wierd,baseline,NA,NA,NA,NA,FL_14,yellow|song|look_left|cats|garbage|banjo|pond|potatoes|clap|attn_check|window|dance|sad|cave|maple_syrup|opera|lion
5d40119876ce,2025-03-10 08:48:22,2025-03-10 08:56:13,IP Address,100,470,True,2025-03-10 08:56:13,R_3LOJ9dKxcY9ziwz,anonymous,EN,I consent,"Yes, I will",bird,dog|bird|cow|pig|horse,2,6,10,40,20,10,5,10,3,30,10,100,20,1,15,10,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Writing chapters for a fictional book|Answering questions about a fictional group of people,No,Female,NA,Black or African American,NA,Some college,NA,I honestly can't tell! This one was strange.,4/8,4,8,GGSSSGSG,dont_like_mud|climb_fences|like_sing|bounce_ball_head|eat_flowers|babies_blankets|flap_arms_happy|dont_like_icecream,FL_37,potatoes|dance|cats|garbage|lion|yellow|look_left|maple_syrup|sad|song|cave|banjo|pond|window|opera|attn_check|clap
050118113f9e,2025-03-10 08:51:56,2025-03-10 08:56:15,IP Address,100,258,True,2025-03-10 08:56:15,R_5Pp3lFmLSZXzPzY,anonymous,EN,I consent,"Yes, I will",bird,dog|horse|pig|cow|bird,29,22,50,86,28,59,89,47,11,81,37,90,22,11,80,79,100,Answering questions about a fictional group of people,Writing chapters for a fictional book|Answering questions about a fictional group of people|Drawing pictures of people|Listening to songs from a fictional group of people,No,Female,NA,South or Southeast Asian,NA,"Bachelor's (B.A., B.S.)",no,zarpies,8/8,8,8,GGGGGGGG,dont_like_icecream|eat_flowers|flap_arms_happy|chase_shadows|scared_ladybugs|babies_blankets|hop_puddles|bounce_ball_head,FL_40,lion|maple_syrup|clap|pond|potatoes|look_left|attn_check|sad|banjo|window|yellow|dance|cave|cats|song|garbage|opera
d9a9a320da4e,2025-03-10 08:49:35,2025-03-10 08:56:23,IP Address,100,407,True,2025-03-10 08:56:23,R_7YnhLXi0PNwb3Kp,anonymous,EN,I consent,"Yes, I will",bird,bird|horse|pig|cow|dog,54,31,21,35,33,60,4,21,44,80,86,86,54,7,92,15,100,Answering questions about a fictional group of people,Listening to songs from a fictional group of people|Drawing pictures of people|Answering questions about a fictional group of people|Writing chapters for a fictional book,No,Male,NA,"White, Caucasian, or European American",NA,High school/GED,No,Analyzing groups of people,12/12,12,12,GGGGGGGGGGGG,babies_blankets|sleep_trees|dont_like_mud|like_sing|eat_flowers|draw_stars_knees|hop_puddles|stripes_hair|flap_arms_happy|bounce_ball_head|dont_like_icecream|chase_shadows,FL_43,sad|look_left|clap|garbage|banjo|yellow|song|dance|potatoes|opera|lion|maple_syrup|attn_check|cave|cats|pond|window
